Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2020-04-22T00:00:00,1.586128,44.756753,75.605425
2020-04-23T00:00:00,1.583294,44.676782,75.470335
2020-04-24T00:00:00,1.624441,45.837864,77.431694
2020-04-25T00:00:00,1.605869,45.31381,76.546434
2020-04-26T00:00:00,1.597969,45.090876,76.169843
2020-04-27T00:00:00,1.585767,44.746577,75.588236
2020-04-28T00:00:00,1.598414,45.103451,76.191086
2020-04-29T00:00:00,1.623943,45.823796,77.407929
2020-04-30T00:00:00,1.615318,45.580426,76.996816
2020-05-01T00:00:00,1.616335,39.475688,77.0453
2020-05-02T00:00:00,1.63448,39.918831,77.91019
2020-05-03T00:00:00,1.683173,41.108077,80.23126
2020-05-04T00:00:00,1.706504,41.677873,81.343338
2020-05-05T00:00:00,1.710559,41.77693,81.536669
2020-05-06T00:00:00,1.723177,42.085093,82.138116
2020-05-07T00:00:00,1.740801,42.515518,82.978183
2020-05-08T00:00:00,1.729322,42.235165,82.431013
2020-05-09T00:00:00,1.712025,41.81272,81.60652
2020-05-10T00:00:00,1.717746,41.952445,81.879225
2020-05-11T00:00:00,1.718449,41.969626,81.912758
2020-05-12T00:00:00,1.699297,41.501877,80.999844
2020-05-13T00:00:00,1.642493,40.114536,78.29215
2020-05-14T00:00:00,1.588934,38.806476,75.739189
2020-05-15T00:00:00,1.569458,38.330804,74.810814
2020-05-16T00:00:00,1.553227,37.934403,74.037151
2020-05-17T00:00:00,1.440613,35.184026,68.669199
2020-05-18T00:00:00,1.385476,33.837429,66.041025
2020-05-19T00:00:00,1.303293,31.83028,62.123641
2020-05-20T00:00:00,1.244195,30.386919,59.306612
2020-05-21T00:00:00,1.211522,29.588949,57.749202
2020-05-22T00:00:00,1.134268,27.702174,54.066755
2020-05-23T00:00:00,1.06099,25.912524,50.573868
2020-05-24T00:00:00,1.025605,25.048312,48.887172
2020-05-25T00:00:00,0.960505,23.45837,45.784058
2020-05-26T00:00:00,0.939227,22.938699,44.769808
2020-05-27T00:00:00,0.953758,23.293607,45.462486
2020-05-28T00:00:00,0.942444,23.017263,44.923143
2020-05-29T00:00:00,0.95355,23.288515,45.452548
2020-05-30T00:00:00,0.99028,24.185573,47.20335
2020-05-31T00:00:00,1.023857,25.005628,48.803863
2020-06-01T00:00:00,1.033547,20.542906,49.26572
2020-06-02T00:00:00,1.037331,20.61812,49.446099
2020-06-03T00:00:00,1.036685,20.605289,49.415327
2020-06-04T00:00:00,1.048835,20.846782,49.994471
2020-06-05T00:00:00,1.084911,21.563825,51.714074
2020-06-06T00:00:00,1.106176,21.986493,52.727712
2020-06-07T00:00:00,1.098183,21.827631,52.346731
2020-06-08T00:00:00,1.110312,22.06871,52.924884
2020-06-09T00:00:00,1.127491,22.410162,53.743749
2020-06-10T00:00:00,1.141679,22.692168,54.420051
2020-06-11T00:00:00,1.171366,23.282223,55.835115
2020-06-12T00:00:00,1.159686,23.050077,55.278383
2020-06-13T00:00:00,1.126653,22.393492,53.703771
2020-06-14T00:00:00,1.1412,22.682638,54.397198
2020-06-15T00:00:00,1.121218,22.285484,53.444748
2020-06-16T00:00:00,1.121531,22.291703,53.459663
2020-06-17T00:00:00,1.116218,22.186103,53.206413
2020-06-18T00:00:00,1.069837,21.264212,50.995546
2020-06-19T00:00:00,1.067395,21.215689,50.879181
2020-06-20T00:00:00,1.063238,21.133062,50.681026
2020-06-21T00:00:00,1.057206,21.013161,50.393479
2020-06-22T00:00:00,1.079477,21.455823,51.455067
2020-06-23T00:00:00,1.100031,21.864353,52.434797
2020-06-24T00:00:00,1.097474,21.813539,52.312936
2020-06-25T00:00:00,1.117449,22.21056,53.265066
2020-06-26T00:00:00,1.140752,22.673741,54.37586
2020-06-27T00:00:00,1.141862,22.695806,54.428777
2020-06-28T00:00:00,1.146302,22.784041,54.64038
2020-06-29T00:00:00,1.142938,22.717192,54.480064
2020-06-30T00:00:00,1.121897,22.298964,53.477075
2020-07-01T00:00:00,1.137678,21.5342,54.229313
2020-07-02T00:00:00,1.154859,21.859411,55.048288
2020-07-03T00:00:00,1.145459,21.68148,54.600208
2020-07-04T00:00:00,1.158557,21.9294,55.224541
2020-07-05T00:00:00,1.164692,22.045521,55.516967
2020-07-06T00:00:00,1.169129,22.129506,55.728464
2020-07-07T00:00:00,1.181861,22.370512,56.335387
2020-07-08T00:00:00,1.168481,22.117242,55.69758
2020-07-09T00:00:00,1.164967,22.05073,55.530084
2020-07-10T00:00:00,1.1594,21.945358,55.264728
2020-07-11T00:00:00,1.158341,21.925308,55.214235
2020-07-12T00:00:00,1.146694,21.704851,54.659062
2020-07-13T00:00:00,1.147541,21.720893,54.699459
2020-07-14T00:00:00,1.144685,21.666837,54.563332
2020-07-15T00:00:00,1.145365,21.6797,54.595725
2020-07-16T00:00:00,1.130277,21.394109,53.876524
2020-07-17T00:00:00,1.09778,20.779007,52.327519
2020-07-18T00:00:00,1.080809,20.457776,51.518569
2020-07-19T00:00:00,1.069214,20.238295,50.965852
2020-07-20T00:00:00,1.069353,20.240923,50.972469
2020-07-21T00:00:00,1.047692,19.83093,49.939988
2020-07-22T00:00:00,1.054531,19.960387,50.265998
2020-07-23T00:00:00,1.054531,19.960387,50.265998
2020-07-24T00:00:00,1.103553,20.888283,52.602709
2020-07-25T00:00:00,1.117235,21.147247,53.254855
2020-07-26T00:00:00,1.148015,21.729867,54.722058
2020-07-27T00:00:00,1.156612,21.892583,55.131824
2020-07-28T00:00:00,1.186661,22.461367,56.564186
2020-07-29T00:00:00,1.198621,22.687747,57.134275
2020-07-30T00:00:00,1.20423,22.793912,57.40163
2020-07-31T00:00:00,1.202758,22.766055,57.331478
2020-08-01T00:00:00,1.203906,22.778227,57.386209
2020-08-02T00:00:00,1.190971,22.533489,56.769629
2020-08-03T00:00:00,1.213721,22.963914,57.854018
2020-08-04T00:00:00,1.216709,23.020462,57.996484
2020-08-05T00:00:00,1.196757,22.642959,57.045422
2020-08-06T00:00:00,1.224964,23.176641,58.389952
2020-08-07T00:00:00,1.226908,23.213418,58.482604
2020-08-08T00:00:00,1.239759,23.456566,59.095178
2020-08-09T00:00:00,1.265794,23.949161,60.336195
2020-08-10T00:00:00,1.243674,23.530647,59.281814
2020-08-11T00:00:00,1.260014,23.839805,60.060689
2020-08-12T00:00:00,1.299462,24.586165,61.941027
2020-08-13T00:00:00,1.293763,24.478335,61.669366
2020-08-14T00:00:00,1.317825,24.9336,62.816337
2020-08-15T00:00:00,1.336315,25.283434,63.697689
2020-08-16T00:00:00,1.33248,25.210876,63.514891
2020-08-17T00:00:00,1.318259,24.941799,62.836992
2020-08-18T00:00:00,1.300814,24.611748,62.005481
2020-08-19T00:00:00,1.277141,24.163837,60.877037
2020-08-20T00:00:00,1.275894,24.140248,60.817609
2020-08-21T00:00:00,1.260942,23.857347,60.104885
2020-08-22T00:00:00,1.236021,23.385846,58.917012
2020-08-23T00:00:00,1.242251,23.503708,59.213945
2020-08-24T00:00:00,1.276685,24.155218,60.855324
2020-08-25T00:00:00,1.267476,23.980973,60.41634
2020-08-26T00:00:00,1.27883,24.195792,60.957545
2020-08-27T00:00:00,1.263435,23.904525,60.223743
2020-08-28T00:00:00,1.275962,24.141536,60.820856
2020-08-29T00:00:00,1.290715,24.420666,61.524079
2020-08-30T00:00:00,1.255329,23.75116,59.837362
2020-08-31T00:00:00,1.2544,23.733569,59.793046
2020-09-01T00:00:00,1.283471,21.970068,61.178769
2020-09-02T00:00:00,1.281854,21.94239,61.101693
2020-09-03T00:00:00,1.278092,21.877996,60.92238
2020-09-04T00:00:00,1.242766,21.273292,59.238496
2020-09-05T00:00:00,1.236457,21.165307,58.937798
2020-09-06T00:00:00,1.265477,21.662051,60.321052
2020-09-07T00:00:00,1.291016,22.099227,61.53843
2020-09-08T00:00:00,1.285945,22.012422,61.296708
2020-09-09T00:00:00,1.286165,22.01619,61.307202
2020-09-10T00:00:00,1.316297,22.531981,62.743495
2020-09-11T00:00:00,1.314443,22.500242,62.655113
2020-09-12T00:00:00,1.344085,23.007651,64.068064
2020-09-13T00:00:00,1.352605,23.15349,64.474174
2020-09-14T00:00:00,1.352677,23.154726,64.477616
2020-09-15T00:00:00,1.353898,23.175617,64.53579
2020-09-16T00:00:00,1.361223,23.301012,64.884971
2020-09-17T00:00:00,1.38564,23.71898,66.048861
2020-09-18T00:00:00,1.418602,24.28321,67.620039
2020-09-19T00:00:00,1.392964,23.844351,66.397974
2020-09-20T00:00:00,1.387253,23.746584,66.12573
2020-09-21T00:00:00,1.369499,23.442669,65.279435
2020-09-22T00:00:00,1.35441,23.18439,64.560221
2020-09-23T00:00:00,1.358213,23.249487,64.741492
2020-09-24T00:00:00,1.327141,22.717612,63.26041
2020-09-25T00:00:00,1.355441,23.202034,64.609351
2020-09-26T00:00:00,1.377446,23.578704,65.658243
2020-09-27T00:00:00,1.39201,23.828016,66.352488
2020-09-28T00:00:00,1.36503,23.366183,65.066447
2020-09-29T00:00:00,1.375626,23.547548,65.571485
2020-09-30T00:00:00,1.384859,23.705598,66.011596
2020-10-01T00:00:00,1.356478,25.757799,64.658767
2020-10-02T00:00:00,1.295295,24.596013,61.742384
2020-10-03T00:00:00,1.27853,24.277664,60.943244
2020-10-04T00:00:00,1.267574,24.069639,60.421049
2020-10-05T00:00:00,1.270805,24.130975,60.575016
2020-10-06T00:00:00,1.245827,23.656676,59.384404
2020-10-07T00:00:00,1.230543,23.366466,58.655902
2020-10-08T00:00:00,1.273292,24.178211,60.693592
2020-10-09T00:00:00,1.283835,24.378399,61.196115
2020-10-10T00:00:00,1.277049,24.249547,60.872665
2020-10-11T00:00:00,1.261006,23.944912,60.10795
2020-10-12T00:00:00,1.278821,24.283199,60.95714
2020-10-13T00:00:00,1.33748,25.39706,63.753219
2020-10-14T00:00:00,1.347643,25.590044,64.237659
2020-10-15T00:00:00,1.34683,25.574597,64.198884
2020-10-16T00:00:00,1.372818,26.068084,65.437665
2020-10-17T00:00:00,1.402922,26.639719,66.872617
2020-10-18T00:00:00,1.387821,26.352967,66.152795
2020-10-19T00:00:00,1.368027,25.977101,65.209274
2020-10-20T00:00:00,1.345822,25.55547,64.150871
2020-10-21T00:00:00,1.326915,25.196433,63.249594
2020-10-22T00:00:00,1.314959,24.969419,62.67973
2020-10-23T00:00:00,1.289485,24.485692,61.465448
2020-10-24T00:00:00,1.287424,24.446564,61.367228
2020-10-25T00:00:00,1.283311,24.368466,61.171181
2020-10-26T00:00:00,1.262746,23.977948,60.19088
2020-10-27T00:00:00,1.201047,22.806375,57.249926
2020-10-28T00:00:00,1.162787,22.079854,55.426171
2020-10-29T00:00:00,1.126126,21.383719,53.678691
2020-10-30T00:00:00,1.101891,20.923514,52.523457
2020-10-31T00:00:00,1.055298,20.038777,50.302537
2020-11-01T00:00:00,1.073875,25.410697,51.188037
2020-11-02T00:00:00,1.062499,25.141505,50.645768
2020-11-03T00:00:00,1.109169,26.245838,52.870368
2020-11-04T00:00:00,1.165113,27.569634,55.537062
2020-11-05T00:00:00,1.204534,28.502425,57.416102
2020-11-06T00:00:00,1.268849,30.024295,60.481801
2020-11-07T00:00:00,1.332882,31.539478,63.534029
2020-11-08T00:00:00,1.370138,32.421061,65.309914
2020-11-09T00:00:00,1.520596,35.981294,72.481751
2020-11-10T00:00:00,1.571724,37.191107,74.918833
2020-11-11T00:00:00,1.609335,38.081089,76.711639
2020-11-12T00:00:00,1.672925,39.585799,79.742769
2020-11-13T00:00:00,1.67406,39.612643,79.796845
2020-11-14T00:00:00,1.673809,39.606713,79.7849
2020-11-15T00:00:00,1.69586,40.128505,80.836012
2020-11-16T00:00:00,1.664358,39.383081,79.334409
2020-11-17T00:00:00,1.692264,40.043407,80.664587
2020-11-18T00:00:00,1.740153,41.176577,82.947278
2020-11-19T00:00:00,1.714103,40.560172,81.705573
2020-11-20T00:00:00,1.773037,41.954697,84.514746
2020-11-21T00:00:00,1.828867,43.275799,87.17601
2020-11-22T00:00:00,1.880316,44.493205,89.628388
2020-11-23T00:00:00,1.866707,44.171173,88.979677
2020-11-24T00:00:00,1.831738,43.343728,87.312848
2020-11-25T00:00:00,1.808426,42.792098,86.201629
2020-11-26T00:00:00,1.830072,43.304313,87.233449
2020-11-27T00:00:00,1.806758,42.752638,86.122139
2020-11-28T00:00:00,1.78178,42.161592,84.931521
2020-11-29T00:00:00,1.750528,41.422077,83.441819
2020-11-30T00:00:00,1.710596,40.477197,81.538427
2020-12-01T00:00:00,1.759684,47.049769,83.878285
2020-12-02T00:00:00,1.737153,46.447326,82.804276
2020-12-03T00:00:00,1.769703,47.317657,84.355864
2020-12-04T00:00:00,1.772215,47.38482,84.4756
2020-12-05T00:00:00,1.774727,47.451984,84.595337
2020-12-06T00:00:00,1.760802,47.079643,83.931543
2020-12-07T00:00:00,1.825691,48.814634,87.02461
2020-12-08T00:00:00,1.809088,48.370716,86.233212
2020-12-09T00:00:00,1.823476,48.755401,86.919012
2020-12-10T00:00:00,1.774922,47.457195,84.604626
2020-12-11T00:00:00,1.764132,47.168693,84.090298
2020-12-12T00:00:00,1.742554,46.591741,83.061732
2020-12-13T00:00:00,1.778108,47.542372,84.756476
2020-12-14T00:00:00,1.762487,47.124716,84.011898
2020-12-15T00:00:00,1.748895,46.761287,83.363992
2020-12-16T00:00:00,1.74955,46.778807,83.395226
2020-12-17T00:00:00,1.741855,46.573059,83.028428
2020-12-18T00:00:00,1.768847,47.294768,84.315058
2020-12-19T00:00:00,1.80838,48.351782,86.199457
2020-12-20T00:00:00,1.792898,47.937812,85.46145
2020-12-21T00:00:00,1.786572,47.768678,85.159924
2020-12-22T00:00:00,1.801763,48.174856,85.884042
2020-12-23T00:00:00,1.83174,48.976357,87.312923
2020-12-24T00:00:00,1.835234,49.069778,87.47947
2020-12-25T00:00:00,1.827971,48.875581,87.133263
2020-12-26T00:00:00,1.805934,48.286371,86.082846
2020-12-27T00:00:00,1.816602,48.571605,86.591348
2020-12-28T00:00:00,1.865339,49.874731,88.914505
2020-12-29T00:00:00,1.886495,50.440372,89.922906
2020-12-30T00:00:00,1.924675,51.461217,91.742824
2020-12-31T00:00:00,2.010747,53.762585,95.845602
2021-01-01T00:00:00,2.026178,55.962319,96.581141
2021-01-02T00:00:00,2.058433,56.853185,98.118621
2021-01-03T00:00:00,2.09918,57.978603,100.060894
2021-01-04T00:00:00,2.148705,59.346464,102.421583
2021-01-05T00:00:00,2.181052,60.239892,103.963482
2021-01-06T00:00:00,2.21634,61.214528,105.645533
2021-01-07T00:00:00,2.236749,61.778216,106.618359
2021-01-08T00:00:00,2.249476,62.129731,107.225012
2021-01-09T00:00:00,2.252922,62.224918,107.389288
2021-01-10T00:00:00,2.289258,63.228507,109.121307
2021-01-11T00:00:00,2.284507,63.097284,108.89484
2021-01-12T00:00:00,2.298462,63.482706,109.560009
2021-01-13T00:00:00,2.281275,63.00801,108.740768
2021-01-14T00:00:00,2.271011,62.724531,108.251533
2021-01-15T00:00:00,2.318485,64.03574,110.51445
2021-01-16T00:00:00,2.353707,65.008556,112.193359
2021-01-17T00:00:00,2.296082,63.416975,109.44657
2021-01-18T00:00:00,2.276134,62.866032,108.495738
2021-01-19T00:00:00,2.278352,62.927281,108.601444
2021-01-20T00:00:00,2.253971,62.253899,107.439305
2021-01-21T00:00:00,2.214079,61.152072,105.537745
2021-01-22T00:00:00,2.18305,60.295063,104.058697
2021-01-23T00:00:00,2.205273,60.908868,105.118018
2021-01-24T00:00:00,2.221802,61.365398,105.905909
2021-01-25T00:00:00,2.213975,61.149204,105.532795
2021-01-26T00:00:00,2.244311,61.987092,106.978843
2021-01-27T00:00:00,2.249828,62.139468,107.241817
2021-01-28T00:00:00,2.288659,63.211955,109.092741
2021-01-29T00:00:00,2.316572,63.982917,110.423286
2021-01-30T00:00:00,2.273129,62.783032,108.352495
2021-01-31T00:00:00,2.284328,63.092325,108.88628
2021-02-01T00:00:00,2.237297,61.536044,106.644505
2021-02-02T00:00:00,2.21614,60.954118,105.636003
2021-02-03T00:00:00,2.23088,61.359544,106.338624
2021-02-04T00:00:00,2.261083,62.190268,107.778303
2021-02-05T00:00:00,2.295574,63.138926,109.422366
2021-02-06T00:00:00,2.353542,64.73332,112.185516
2021-02-07T00:00:00,2.387264,65.660822,113.792916
2021-02-08T00:00:00,2.490675,68.505116,118.722194
2021-02-09T00:00:00,2.477798,68.150924,118.108366
2021-02-10T00:00:00,2.471575,67.979752,117.811718
2021-02-11T00:00:00,2.411201,66.319197,114.933906
2021-02-12T00:00:00,2.360546,64.925949,112.519352
2021-02-13T00:00:00,2.3565,64.814664,112.32649
2021-02-14T00:00:00,2.33823,64.312171,111.455648
2021-02-15T00:00:00,2.315394,63.684069,110.367122
2021-02-16T00:00:00,2.265159,62.302375,107.972589
2021-02-17T00:00:00,2.268401,62.391545,108.127124
2021-02-18T00:00:00,2.315347,63.682764,110.364861
2021-02-19T00:00:00,2.373031,65.269346,113.114472
2021-02-20T00:00:00,2.383394,65.554391,113.608468
2021-02-21T00:00:00,2.401679,66.057295,114.48002
2021-02-22T00:00:00,2.390616,65.753023,113.952705
2021-02-23T00:00:00,2.435181,66.97875,116.07694
2021-02-24T00:00:00,2.507114,68.957254,119.505768
2021-02-25T00:00:00,2.559732,70.404483,122.013877
2021-02-26T00:00:00,2.528979,69.558641,120.547998
2021-02-27T00:00:00,2.55677,70.32302,121.872697
2021-02-28T00:00:00,2.531506,69.628136,120.668435
2021-03-01T00:00:00,2.523928,70.18285,120.307235
2021-03-02T00:00:00,2.564352,71.306925,122.234121
2021-03-03T00:00:00,2.546668,70.815179,121.391171
2021-03-04T00:00:00,2.475929,68.848128,118.019259
2021-03-05T00:00:00,2.501193,69.550651,119.223521
2021-03-06T00:00:00,2.483974,69.07185,118.402763
2021-03-07T00:00:00,2.517186,69.995363,119.985845
2021-03-08T00:00:00,2.575374,71.613396,122.759473
2021-03-09T00:00:00,2.563302,71.277715,122.18405
2021-03-10T00:00:00,2.550942,70.934033,121.594911
2021-03-11T00:00:00,2.556812,71.097254,121.874705
2021-03-12T00:00:00,2.554526,71.033696,121.765753
2021-03-13T00:00:00,2.531789,70.401432,120.681929
2021-03-14T00:00:00,2.559226,71.164391,121.989789
2021-03-15T00:00:00,2.541767,70.67889,121.157545
2021-03-16T00:00:00,2.564216,71.303152,122.227653
2021-03-17T00:00:00,2.531789,70.401432,120.681929
2021-03-18T00:00:00,2.581676,71.788653,123.059898
2021-03-19T00:00:00,2.578239,71.693088,122.896081
2021-03-20T00:00:00,2.613149,72.66383,124.560124
2021-03-21T00:00:00,2.618226,72.804998,124.802113
2021-03-22T00:00:00,2.633035,73.216792,125.50801
2021-03-23T00:00:00,2.670781,74.26638,127.307211
2021-03-24T00:00:00,2.718067,75.58126,129.561174
2021-03-25T00:00:00,2.730529,75.927805,130.15522
2021-03-26T00:00:00,2.705644,75.235821,128.969024
2021-03-27T00:00:00,2.718359,75.589392,129.575113
2021-03-28T00:00:00,2.725988,75.801534,129.938767
2021-03-29T00:00:00,2.725988,75.801534,129.938767
2021-03-30T00:00:00,2.687845,74.740887,128.120609
2021-03-31T00:00:00,2.70056,75.094458,128.726699
2021-04-01T00:00:00,2.677675,70.876758,127.635849
2021-04-02T00:00:00,2.708112,71.682407,129.086673
2021-04-03T00:00:00,2.656287,70.310636,126.616369
2021-04-04T00:00:00,2.644826,70.007264,126.070051
2021-04-05T00:00:00,2.680616,70.954598,127.776024
2021-04-06T00:00:00,2.696829,71.383741,128.548831
2021-04-07T00:00:00,2.72005,71.998413,129.65574
2021-04-08T00:00:00,2.7119,71.782665,129.267218
2021-04-09T00:00:00,2.744634,72.649125,130.827551
2021-04-10T00:00:00,2.814594,74.500941,134.162328
2021-04-11T00:00:00,2.811902,74.429665,134.033973
2021-04-12T00:00:00,2.779612,73.574971,132.494828
2021-04-13T00:00:00,2.774231,73.432543,132.238341
2021-04-14T00:00:00,2.715035,71.865645,129.416649
2021-04-15T00:00:00,2.819145,74.621386,134.379227
2021-04-16T00:00:00,2.692618,71.272276,128.348102
2021-04-17T00:00:00,2.519729,66.69599,120.107063
2021-04-18T00:00:00,2.469633,65.369982,117.719169
2021-04-19T00:00:00,2.34818,62.155187,111.929923
2021-04-20T00:00:00,2.317126,61.33319,110.449659
2021-04-21T00:00:00,2.230859,59.049753,106.337614
2021-04-22T00:00:00,2.158358,57.130686,102.881731
2021-04-23T00:00:00,2.24612,59.453693,107.065034
2021-04-24T00:00:00,2.394217,63.373755,114.124337
2021-04-25T00:00:00,2.440841,64.607866,116.346741
2021-04-26T00:00:00,2.487462,65.841915,118.569033
2021-04-27T00:00:00,2.525858,66.858234,120.399235
2021-04-28T00:00:00,2.638301,69.834554,125.759033
2021-04-29T00:00:00,2.58071,68.310137,123.013841
2021-04-30T00:00:00,2.608136,69.036088,124.321145
2021-05-01T00:00:00,2.580616,65.434966,123.009381
2021-05-02T00:00:00,2.637319,66.872731,125.712196
2021-05-03T00:00:00,2.748896,69.701932,131.030733
2021-05-04T00:00:00,2.79327,70.827076,133.145859
2021-05-05T00:00:00,2.780122,70.493691,132.519138
2021-05-06T00:00:00,2.852981,72.341128,135.992084
2021-05-07T00:00:00,2.867556,72.710698,136.686829
2021-05-08T00:00:00,2.907255,73.717318,138.579145
2021-05-09T00:00:00,2.909653,73.778122,138.693449
2021-05-10T00:00:00,2.916844,73.960475,139.03625
2021-05-11T00:00:00,2.895274,73.413535,138.008072
2021-05-12T00:00:00,2.931225,74.325122,139.721739
2021-05-13T00:00:00,2.961264,75.086805,141.153606
2021-05-14T00:00:00,2.939343,74.530966,140.1087
2021-05-15T00:00:00,2.887776,73.223411,137.650662
2021-05-16T00:00:00,2.826474,71.66902,134.728606
2021-05-17T00:00:00,2.747512,69.666814,130.964715
2021-05-18T00:00:00,2.626555,66.599795,125.199111
2021-05-19T00:00:00,2.578417,65.379204,122.904556
2021-05-20T00:00:00,2.439773,61.863706,116.295868
2021-05-21T00:00:00,2.342958,59.40882,111.680997
2021-05-22T00:00:00,2.294195,58.172368,109.356624
2021-05-23T00:00:00,2.22722,56.474121,106.164137
2021-05-24T00:00:00,2.210965,56.06196,105.389327
2021-05-25T00:00:00,2.247872,56.997796,107.148579
2021-05-26T00:00:00,2.209292,56.019551,105.309602
2021-05-27T00:00:00,2.222633,56.357814,105.945495
2021-05-28T00:00:00,2.246648,56.966744,107.090205
2021-05-29T00:00:00,2.246648,56.966744,107.090205
2021-05-30T00:00:00,2.252436,57.113515,107.366116
2021-05-31T00:00:00,2.230393,56.554583,106.315394
2021-06-01T00:00:00,2.218584,48.861708,105.752485
2021-06-02T00:00:00,2.255272,49.669734,107.501314
2021-06-03T00:00:00,2.263842,49.85848,107.909821
2021-06-04T00:00:00,2.232166,49.160837,106.399895
2021-06-05T00:00:00,2.208493,48.639477,105.271505
2021-06-06T00:00:00,2.212485,48.727393,105.461782
2021-06-07T00:00:00,2.188535,48.199931,104.320185
2021-06-08T00:00:00,2.197271,48.392325,104.736589
2021-06-09T00:00:00,2.10999,46.470066,100.5762
2021-06-10T00:00:00,2.046713,45.07646,97.559988
2021-06-11T00:00:00,1.98998,43.826982,94.855715
2021-06-12T00:00:00,1.992161,43.875025,94.959695
2021-06-13T00:00:00,1.949418,42.933645,92.922245
2021-06-14T00:00:00,1.938179,42.686129,92.38654
2021-06-15T00:00:00,1.883761,41.487633,89.792609
2021-06-16T00:00:00,1.862998,41.030355,88.802912
2021-06-17T00:00:00,1.874155,41.27608,89.33474
2021-06-18T00:00:00,1.901281,41.87349,90.627729
2021-06-19T00:00:00,1.826098,40.217671,87.044001
2021-06-20T00:00:00,1.758516,38.729265,83.822612
2021-06-21T00:00:00,1.696524,37.363952,80.867635
2021-06-22T00:00:00,1.613868,35.543551,76.927701
2021-06-23T00:00:00,1.568407,34.542325,74.760724
2021-06-24T00:00:00,1.516748,33.404595,72.298309
2021-06-25T00:00:00,1.487818,32.767455,70.919333
2021-06-26T00:00:00,1.458888,32.13031,69.540347
2021-06-27T00:00:00,1.361766,29.991312,64.910865
2021-06-28T00:00:00,1.326637,29.217627,63.236361
2021-06-29T00:00:00,1.32457,29.172115,63.137859
2021-06-30T00:00:00,1.297708,28.580496,61.857405
2021-07-01T00:00:00,1.276939,28.658157,60.867437
2021-07-02T00:00:00,1.233576,27.684972,58.800476
2021-07-03T00:00:00,1.250406,28.06268,59.602695
2021-07-04T00:00:00,1.299916,29.173819,61.962657
2021-07-05T00:00:00,1.312469,29.455553,62.561036
2021-07-06T00:00:00,1.335618,29.975072,63.66445
2021-07-07T00:00:00,1.334917,29.959341,63.631037
2021-07-08T00:00:00,1.343418,30.150136,64.036271
2021-07-09T00:00:00,1.352401,30.351732,64.464443
2021-07-10T00:00:00,1.388766,31.167869,66.197847
2021-07-11T00:00:00,1.403493,31.498387,66.899839
2021-07-12T00:00:00,1.394657,31.300074,66.478638
2021-07-13T00:00:00,1.38582,31.101741,66.057397
2021-07-14T00:00:00,1.455036,32.655162,69.356727
2021-07-15T00:00:00,1.438836,32.291591,68.584535
2021-07-16T00:00:00,1.466817,32.919552,69.91827
2021-07-17T00:00:00,1.439743,32.311927,68.627727
2021-07-18T00:00:00,1.45753,32.711124,69.475586
2021-07-19T00:00:00,1.510295,33.895326,71.990728
2021-07-20T00:00:00,1.48104,33.238766,70.596252
2021-07-21T00:00:00,1.433958,32.182107,68.351999
2021-07-22T00:00:00,1.459944,32.765304,69.590659
2021-07-23T00:00:00,1.428297,32.055059,68.082161
2021-07-24T00:00:00,1.434161,32.186666,68.361684
2021-07-25T00:00:00,1.446778,32.469824,68.963085
2021-07-26T00:00:00,1.418738,31.840534,67.626529
2021-07-27T00:00:00,1.486031,33.350778,70.834156
2021-07-28T00:00:00,1.513262,33.961924,72.132176
2021-07-29T00:00:00,1.533683,34.420229,73.105577
2021-07-30T00:00:00,1.588148,35.642563,75.701707
2021-07-31T00:00:00,1.615643,36.259628,77.0123
2021-08-01T00:00:00,1.636269,38.084694,77.995481
2021-08-02T00:00:00,1.644306,38.271767,78.378598
2021-08-03T00:00:00,1.663999,38.730122,79.317284
2021-08-04T00:00:00,1.641127,38.197768,78.227051
2021-08-05T00:00:00,1.650493,38.41577,78.673507
2021-08-06T00:00:00,1.649523,38.393179,78.627243
2021-08-07T00:00:00,1.661099,38.662616,79.179037
2021-08-08T00:00:00,1.667205,38.804734,79.470086
2021-08-09T00:00:00,1.680946,39.124573,80.1251
2021-08-10T00:00:00,1.67484,38.982455,79.83405
2021-08-11T00:00:00,1.691633,39.373324,80.634528
2021-08-12T00:00:00,1.677892,39.053485,79.979514
2021-08-13T00:00:00,1.664883,38.750708,79.359443
2021-08-14T00:00:00,1.678606,39.070103,80.013548
2021-08-15T00:00:00,1.735559,40.395713,82.728329
2021-08-16T00:00:00,1.767267,41.13372,84.239728
2021-08-17T00:00:00,1.797148,41.829219,85.664075
2021-08-18T00:00:00,1.793894,41.753475,85.508956
2021-08-19T00:00:00,1.815661,42.260109,86.546515
2021-08-20T00:00:00,1.848053,43.014043,88.090533
2021-08-21T00:00:00,1.857884,43.242852,88.559121
2021-08-22T00:00:00,1.828394,42.556475,87.153458
2021-08-23T00:00:00,1.887375,43.929277,89.964886
2021-08-24T00:00:00,1.857886,43.242901,88.559222
2021-08-25T00:00:00,1.914674,44.564665,91.266127
2021-08-26T00:00:00,1.933227,44.996492,92.150486
2021-08-27T00:00:00,1.941949,45.19951,92.566257
2021-08-28T00:00:00,1.925011,44.805259,91.758851
2021-08-29T00:00:00,1.945731,45.287533,92.746522
2021-08-30T00:00:00,1.873426,43.604606,89.299975
2021-08-31T00:00:00,1.888267,43.950038,90.007402
2021-09-01T00:00:00,1.864464,48.682016,88.872792
